12,5,1.46,2015-11-15 15:31,2015-11-15 15:56,6.84,40620
12,6,6.39,2015-11-15 16:29,2015-11-15 16:42,4.05,24780
12,7,2.34,2015-11-15 17:08,2015-11-15 17:27,4.53,30940
12,8,3.08,2015-11-15 17:37,2015-11-15 17:59,4.88,29620
12,9,5.72,2015-11-15 18:18,2015-11-15 18:29,3.83,23020
12,10,8.89,2015-11-15 22:00,2015-11-15 22:12,3.68,22580
12,11,3.19,2015-11-15 22:23,2015-11-15 22:29,1.97,14660
12,0,4.00,2015-11-15 00:01,2015-11-15 00:01,,
13,1,30.27,2015-11-13 11:25,2015-11-13 11:46,4.96,33580
13,2,4.83,2015-11-13 12:06,2015-11-13 13:02,12.93,81100
13,3,0.26,2015-11-13 13:05,2015-11-13 14:42,14.99,114540
13,4,5.84,2015-11-13 15:22,2015-11-13 15:50,5.33,38420
13,5,8.58,2015-11-13 17:19,2015-11-13 17:58,2.50,41060
13,6,0.00,2015-11-13 17:59,2015-11-13 18:12,2.23,19940
13,7,0.44,2015-11-13 18:16,2015-11-13 19:16,8.40,70540
13,8,0.00,2015-11-13 19:16,2015-11-13 19:54,5.91,48980
13,9,4.25,2015-11-13 20:31,2015-11-13 20:40,3.04,19940
13,10,2.68,2015-11-13 21:14,2015-11-13 21:32,5.09,30940
13,11,0.00,2015-11-13 21:32,2015-11-13 21:51,5.72,34900
13,12,7.03,2015-11-13 22:14,2015-11-13 22:36,8.51,44580
13,13,7.75,2015-11-14 00:06,2015-11-14 00:27,11.85,58220
13,14,35.34,2015-11-14 11:28,2015-11-14 12:12,7.79,56900
13,15,4.34,2015-11-14 12:26,2015-11-14 12:55,4.73,37540
13,16,2.65,2015-11-14 13:06,2015-11-14 13:40,4.18,41940
13,17,2.83,2015-11-14 14:06,2015-11-14 15:36,28.37,155020
13,0,25.70,2015-11-14 22:05,2015-11-14 22:05,,
14,1,30.27,2015-11-13 11:25,2015-11-13 11:46,4.96,33580
14,2,4.83,2015-11-13 12:06,2015-11-13 13:02,12.93,81100
14,3,0.26,2015-11-13 13:05,2015-11-13 14:42,14.99,114540
14,4,5.84,2015-11-13 15:22,2015-11-13 15:50,5.33,38420
14,5,8.58,2015-11-13 17:19,2015-11-13 17:58,2.50,41060
14,6,0.00,2015-11-13 17:59,2015-11-13 18:12,2.23,19940
14,7,0.44,2015-11-13 18:16,2015-11-13 19:16,8.40,70540
14,8,0.00,2015-11-13 19:16,2015-11-13 19:54,5.91,48980
14,9,4.25,2015-11-13 20:31,2015-11-13 20:40,3.04,19940
14,10,2.68,2015-11-13 21:14,2015-11-13 21:32,5.09,30940
14,11,0.00,2015-11-13 21:32,2015-11-13 21:51,5.72,34900
14,12,7.03,2015-11-13 22:14,2015-11-13 22:36,8.51,44580
